item_name,item_code,kind_name,kind_code,rank,rank_code,unit,day1,dpr1,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7,date
고구마,151,밤(1kg),00,중품,05,1kg,당일 (01/29),"5,076",1일전 (01/28),"5,076",1주일전 (01/22),"4,862",2주일전 (01/15),"4,599",1개월전,"4,614",1년전,"3,586",일평년,"3,644",2021-01-29
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (01/29),"3,523",1일전 (01/28),"3,496",1주일전 (01/22),"3,266",2주일전 (01/15),"3,151",1개월전,296,1년전,318,일평년,322,2021-01-29
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (01/29),"2,531",1일전 (01/28),"2,531",1주일전 (01/22),"2,469",2주일전 (01/15),"2,494",1개월전,219,1년전,235,일평년,248,2021-01-29
감자,152,대지마(1kg),02,상품,04,100g,당일 (01/29),"6,271",1일전 (01/28),"6,271",1주일전 (01/22),-,2주일전 (01/15),-,1개월전,-,1년전,-,일평년,639,2021-01-29
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (01/30),-,1일전 (01/29),"3,053",1주일전 (01/23),-,2주일전 (01/16),-,1개월전,"60,487",1년전,"51,662",일평년,"45,944",2021-01-30
고구마,151,밤(1kg),00,상품,04,1kg,당일 (01/30),-,1일전 (01/29),"6,522",1주일전 (01/23),-,2주일전 (01/16),-,1개월전,"5,867",1년전,"4,153",일평년,"4,405",2021-01-30
고구마,151,밤(1kg),00,중품,05,1kg,당일 (01/30),-,1일전 (01/29),"5,076",1주일전 (01/23),-,2주일전 (01/16),-,1개월전,"4,614",1년전,"3,586",일평년,"3,644",2021-01-30
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (01/30),-,1일전 (01/29),"3,523",1주일전 (01/23),-,2주일전 (01/16),-,1개월전,296,1년전,318,일평년,322,2021-01-30
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (01/30),-,1일전 (01/29),"2,531",1주일전 (01/23),-,2주일전 (01/16),-,1개월전,219,1년전,235,일평년,248,2021-01-30
감자,152,대지마(1kg),02,상품,04,100g,당일 (01/30),-,1일전 (01/29),"6,271",1주일전 (01/23),-,2주일전 (01/16),-,1개월전,-,1년전,-,일평년,639,2021-01-30
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (02/01),"3,053",1일전 (01/31),-,1주일전 (01/25),"2,998",2주일전 (01/18),"2,992",1개월전,"59,807",1년전,"51,733",일평년,"46,114",2021-02-01
고구마,151,밤(1kg),00,상품,04,1kg,당일 (02/01),"6,526",1일전 (01/31),-,1주일전 (01/25),"6,484",2주일전 (01/18),"6,148",1개월전,"5,961",1년전,"4,142",일평년,"4,487",2021-02-01
고구마,151,밤(1kg),00,중품,05,1kg,당일 (02/01),"5,092",1일전 (01/31),-,1주일전 (01/25),"5,076",2주일전 (01/18),"4,615",1개월전,"4,559",1년전,"3,584",일평년,"3,671",2021-02-01
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (02/01),"3,628",1일전 (01/31),-,1주일전 (01/25),"3,319",2주일전 (01/18),"3,184",1개월전,312,1년전,330,일평년,335,2021-02-01
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (02/01),"2,544",1일전 (01/31),-,1주일전 (01/25),"2,469",2주일전 (01/18),"2,371",1개월전,227,1년전,238,일평년,249,2021-02-01
감자,152,대지마(1kg),02,상품,04,100g,당일 (02/01),"6,316",1일전 (01/31),-,1주일전 (01/25),"6,405",2주일전 (01/18),-,1개월전,-,1년전,-,일평년,648,2021-02-01
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (02/02),"3,053",1일전 (02/01),"3,053",1주일전 (01/26),"2,998",2주일전 (01/19),"2,993",1개월전,"59,807",1년전,"51,733",일평년,"46,114",2021-02-02
고구마,151,밤(1kg),00,상품,04,1kg,당일 (02/02),"6,460",1일전 (02/01),"6,526",1주일전 (01/26),"6,531",2주일전 (01/19),"6,156",1개월전,"5,961",1년전,"4,142",일평년,"4,487",2021-02-02
고구마,151,밤(1kg),00,중품,05,1kg,당일 (02/02),"5,129",1일전 (02/01),"5,092",1주일전 (01/26),"5,076",2주일전 (01/19),"4,640",1개월전,"4,559",1년전,"3,584",일평년,"3,671",2021-02-02
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (02/02),"3,680",1일전 (02/01),"3,628",1주일전 (01/26),"3,319",2주일전 (01/19),"3,169",1개월전,312,1년전,330,일평년,335,2021-02-02
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (02/02),"2,544",1일전 (02/01),"2,544",1주일전 (01/26),"2,469",2주일전 (01/19),"2,404",1개월전,227,1년전,238,일평년,249,2021-02-02
감자,152,대지마(1kg),02,상품,04,100g,당일 (02/02),"6,276",1일전 (02/01),"6,316",1주일전 (01/26),"6,271",2주일전 (01/19),-,1개월전,-,1년전,-,일평년,648,2021-02-02
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (02/03),"3,055",1일전 (02/02),"3,053",1주일전 (01/27),"2,998",2주일전 (01/20),"2,996",1개월전,"59,807",1년전,"51,733",일평년,"46,114",2021-02-03
고구마,151,밤(1kg),00,상품,04,1kg,당일 (02/03),"6,460",1일전 (02/02),"6,460",1주일전 (01/27),"6,531",2주일전 (01/20),"6,213",1개월전,"5,961",1년전,"4,142",일평년,"4,487",2021-02-03
고구마,151,밤(1kg),00,중품,05,1kg,당일 (02/03),"5,129",1일전 (02/02),"5,129",1주일전 (01/27),"5,076",2주일전 (01/20),"4,691",1개월전,"4,559",1년전,"3,584",일평년,"3,671",2021-02-03
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (02/03),"3,650",1일전 (02/02),"3,680",1주일전 (01/27),"3,341",2주일전 (01/20),"3,236",1개월전,312,1년전,330,일평년,335,2021-02-03
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (02/03),"2,544",1일전 (02/02),"2,544",1주일전 (01/27),"2,469",2주일전 (01/20),"2,457",1개월전,227,1년전,238,일평년,249,2021-02-03
감자,152,대지마(1kg),02,상품,04,100g,당일 (02/03),"6,276",1일전 (02/02),"6,276",1주일전 (01/27),"6,271",2주일전 (01/20),-,1개월전,-,1년전,-,일평년,648,2021-02-03
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (02/04),"3,010",1일전 (02/03),"3,055",1주일전 (01/28),"3,053",2주일전 (01/21),"2,999",1개월전,"59,807",1년전,"51,733",일평년,"46,114",2021-02-04
고구마,151,밤(1kg),00,상품,04,1kg,당일 (02/04),"6,462",1일전 (02/03),"6,460",1주일전 (01/28),"6,522",2주일전 (01/21),"6,369",1개월전,"5,961",1년전,"4,142",일평년,"4,487",2021-02-04
고구마,151,밤(1kg),00,중품,05,1kg,당일 (02/04),"5,155",1일전 (02/03),"5,129",1주일전 (01/28),"5,076",2주일전 (01/21),"4,781",1개월전,"4,559",1년전,"3,584",일평년,"3,671",2021-02-04
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (02/04),"3,824",1일전 (02/03),"3,650",1주일전 (01/28),"3,496",2주일전 (01/21),"3,257",1개월전,312,1년전,330,일평년,335,2021-02-04
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (02/04),"2,544",1일전 (02/03),"2,544",1주일전 (01/28),"2,531",2주일전 (01/21),"2,469",1개월전,227,1년전,238,일평년,249,2021-02-04
감자,152,대지마(1kg),02,상품,04,100g,당일 (02/04),"7,160",1일전 (02/03),"6,276",1주일전 (01/28),"6,271",2주일전 (01/21),-,1개월전,-,1년전,-,일평년,648,2021-02-04
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (02/05),"3,011",1일전 (02/04),"3,010",1주일전 (01/29),"3,053",2주일전 (01/22),"2,998",1개월전,"59,807",1년전,"51,733",일평년,"46,114",2021-02-05
고구마,151,밤(1kg),00,상품,04,1kg,당일 (02/05),"6,441",1일전 (02/04),"6,462",1주일전 (01/29),"6,522",2주일전 (01/22),"6,389",1개월전,"5,961",1년전,"4,142",일평년,"4,487",2021-02-05
고구마,151,밤(1kg),00,중품,05,1kg,당일 (02/05),"5,155",1일전 (02/04),"5,155",1주일전 (01/29),"5,076",2주일전 (01/22),"4,862",1개월전,"4,559",1년전,"3,584",일평년,"3,671",2021-02-05
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (02/05),"3,836",1일전 (02/04),"3,824",1주일전 (01/29),"3,523",2주일전 (01/22),"3,266",1개월전,312,1년전,330,일평년,335,2021-02-05
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (02/05),"2,569",1일전 (02/04),"2,544",1주일전 (01/29),"2,531",2주일전 (01/22),"2,469",1개월전,227,1년전,238,일평년,249,2021-02-05
감자,152,대지마(1kg),02,상품,04,100g,당일 (02/05),"7,353",1일전 (02/04),"7,160",1주일전 (01/29),"6,271",2주일전 (01/22),-,1개월전,-,1년전,-,일평년,648,2021-02-05
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (02/06),-,1일전 (02/05),"3,011",1주일전 (01/30),-,2주일전 (01/23),-,1개월전,"59,807",1년전,"51,733",일평년,"46,114",2021-02-06
고구마,151,밤(1kg),00,상품,04,1kg,당일 (02/06),-,1일전 (02/05),"6,441",1주일전 (01/30),-,2주일전 (01/23),-,1개월전,"5,961",1년전,"4,142",일평년,"4,487",2021-02-06
고구마,151,밤(1kg),00,중품,05,1kg,당일 (02/06),-,1일전 (02/05),"5,155",1주일전 (01/30),-,2주일전 (01/23),-,1개월전,"4,559",1년전,"3,584",일평년,"3,671",2021-02-06
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (02/06),-,1일전 (02/05),"3,836",1주일전 (01/30),-,2주일전 (01/23),-,1개월전,312,1년전,330,일평년,335,2021-02-06
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (02/06),-,1일전 (02/05),"2,569",1주일전 (01/30),-,2주일전 (01/23),-,1개월전,227,1년전,238,일평년,249,2021-02-06
감자,152,대지마(1kg),02,상품,04,100g,당일 (02/06),-,1일전 (02/05),"7,353",1주일전 (01/30),-,2주일전 (01/23),-,1개월전,-,1년전,-,일평년,648,2021-02-06
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (02/08),"3,008",1일전 (02/07),-,1주일전 (02/01),"3,053",2주일전 (01/25),"2,998",1개월전,"59,807",1년전,"51,733",일평년,"46,114",2021-02-08
고구마,151,밤(1kg),00,상품,04,1kg,당일 (02/08),"6,453",1일전 (02/07),-,1주일전 (02/01),"6,526",2주일전 (01/25),"6,484",1개월전,"5,961",1년전,"4,142",일평년,"4,487",2021-02-08
고구마,151,밤(1kg),00,중품,05,1kg,당일 (02/08),"5,132",1일전 (02/07),-,1주일전 (02/01),"5,092",2주일전 (01/25),"5,076",1개월전,"4,559",1년전,"3,584",일평년,"3,671",2021-02-08
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (02/08),"4,072",1일전 (02/07),-,1주일전 (02/01),"3,628",2주일전 (01/25),"3,319",1개월전,312,1년전,330,일평년,335,2021-02-08
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (02/08),"2,581",1일전 (02/07),-,1주일전 (02/01),"2,544",2주일전 (01/25),"2,469",1개월전,227,1년전,238,일평년,249,2021-02-08
감자,152,대지마(1kg),02,상품,04,100g,당일 (02/08),"7,448",1일전 (02/07),-,1주일전 (02/01),"6,316",2주일전 (01/25),"6,405",1개월전,-,1년전,-,일평년,648,2021-02-08
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (02/09),"3,009",1일전 (02/08),"3,008",1주일전 (02/02),"3,053",2주일전 (01/26),"2,998",1개월전,"59,807",1년전,"51,733",일평년,"46,114",2021-02-09
고구마,151,밤(1kg),00,상품,04,1kg,당일 (02/09),"6,381",1일전 (02/08),"6,453",1주일전 (02/02),"6,460",2주일전 (01/26),"6,531",1개월전,"5,961",1년전,"4,142",일평년,"4,487",2021-02-09
고구마,151,밤(1kg),00,중품,05,1kg,당일 (02/09),"5,145",1일전 (02/08),"5,132",1주일전 (02/02),"5,129",2주일전 (01/26),"5,076",1개월전,"4,559",1년전,"3,584",일평년,"3,671",2021-02-09
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (02/09),"3,971",1일전 (02/08),"4,072",1주일전 (02/02),"3,680",2주일전 (01/26),"3,319",1개월전,312,1년전,330,일평년,335,2021-02-09
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (02/09),"2,581",1일전 (02/08),"2,581",1주일전 (02/02),"2,544",2주일전 (01/26),"2,469",1개월전,227,1년전,238,일평년,249,2021-02-09
감자,152,대지마(1kg),02,상품,04,100g,당일 (02/09),"7,448",1일전 (02/08),"7,448",1주일전 (02/02),"6,276",2주일전 (01/26),"6,271",1개월전,-,1년전,-,일평년,648,2021-02-09
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (02/10),"3,009",1일전 (02/09),"3,009",1주일전 (02/03),"3,055",2주일전 (01/27),"2,998",1개월전,"59,807",1년전,"51,733",일평년,"46,114",2021-02-10
고구마,151,밤(1kg),00,상품,04,1kg,당일 (02/10),"6,362",1일전 (02/09),"6,381",1주일전 (02/03),"6,460",2주일전 (01/27),"6,531",1개월전,"5,961",1년전,"4,142",일평년,"4,487",2021-02-10
고구마,151,밤(1kg),00,중품,05,1kg,당일 (02/10),"5,107",1일전 (02/09),"5,145",1주일전 (02/03),"5,129",2주일전 (01/27),"5,076",1개월전,"4,559",1년전,"3,584",일평년,"3,671",2021-02-10
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (02/10),"4,077",1일전 (02/09),"3,971",1주일전 (02/03),"3,650",2주일전 (01/27),"3,341",1개월전,312,1년전,330,일평년,335,2021-02-10
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (02/10),"2,581",1일전 (02/09),"2,581",1주일전 (02/03),"2,544",2주일전 (01/27),"2,469",1개월전,227,1년전,238,일평년,249,2021-02-10
감자,152,대지마(1kg),02,상품,04,100g,당일 (02/10),"7,491",1일전 (02/09),"7,448",1주일전 (02/03),"6,276",2주일전 (01/27),"6,271",1개월전,-,1년전,-,일평년,648,2021-02-10
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (02/11),-,1일전 (02/10),"3,009",1주일전 (02/04),"3,010",2주일전 (01/28),"3,053",1개월전,"59,823",1년전,"51,714",일평년,"45,913",2021-02-11
고구마,151,밤(1kg),00,상품,04,1kg,당일 (02/11),-,1일전 (02/10),"6,362",1주일전 (02/04),"6,462",2주일전 (01/28),"6,522",1개월전,"6,101",1년전,"4,145",일평년,"4,534",2021-02-11
고구마,151,밤(1kg),00,중품,05,1kg,당일 (02/11),-,1일전 (02/10),"5,107",1주일전 (02/04),"5,155",2주일전 (01/28),"5,076",1개월전,"4,607",1년전,"3,619",일평년,"3,698",2021-02-11
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (02/11),-,1일전 (02/10),"4,077",1주일전 (02/04),"3,824",2주일전 (01/28),"3,496",1개월전,318,1년전,331,일평년,333,2021-02-11
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (02/11),-,1일전 (02/10),"2,581",1주일전 (02/04),"2,544",2주일전 (01/28),"2,531",1개월전,244,1년전,226,일평년,239,2021-02-11
감자,152,대지마(1kg),02,상품,04,100g,당일 (02/11),-,1일전 (02/10),"7,491",1주일전 (02/04),"7,160",2주일전 (01/28),"6,271",1개월전,-,1년전,-,일평년,625,2021-02-11
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (02/12),-,1일전 (02/11),-,1주일전 (02/05),"3,011",2주일전 (01/29),"3,053",1개월전,"59,823",1년전,"51,714",일평년,"45,913",2021-02-12
고구마,151,밤(1kg),00,상품,04,1kg,당일 (02/12),-,1일전 (02/11),-,1주일전 (02/05),"6,441",2주일전 (01/29),"6,522",1개월전,"6,101",1년전,"4,145",일평년,"4,534",2021-02-12
고구마,151,밤(1kg),00,중품,05,1kg,당일 (02/12),-,1일전 (02/11),-,1주일전 (02/05),"5,155",2주일전 (01/29),"5,076",1개월전,"4,607",1년전,"3,619",일평년,"3,698",2021-02-12
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (02/12),-,1일전 (02/11),-,1주일전 (02/05),"3,836",2주일전 (01/29),"3,523",1개월전,318,1년전,331,일평년,333,2021-02-12
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (02/12),-,1일전 (02/11),-,1주일전 (02/05),"2,569",2주일전 (01/29),"2,531",1개월전,244,1년전,226,일평년,239,2021-02-12
감자,152,대지마(1kg),02,상품,04,100g,당일 (02/12),-,1일전 (02/11),-,1주일전 (02/05),"7,353",2주일전 (01/29),"6,271",1개월전,-,1년전,-,일평년,625,2021-02-12
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (02/15),"3,009",1일전 (02/14),-,1주일전 (02/08),"3,008",2주일전 (02/01),"3,053",1개월전,"59,823",1년전,"51,714",일평년,"45,913",2021-02-15
고구마,151,밤(1kg),00,상품,04,1kg,당일 (02/15),"6,438",1일전 (02/14),-,1주일전 (02/08),"6,453",2주일전 (02/01),"6,526",1개월전,"6,101",1년전,"4,145",일평년,"4,534",2021-02-15
고구마,151,밤(1kg),00,중품,05,1kg,당일 (02/15),"5,132",1일전 (02/14),-,1주일전 (02/08),"5,132",2주일전 (02/01),"5,092",1개월전,"4,607",1년전,"3,619",일평년,"3,698",2021-02-15
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (02/15),"4,293",1일전 (02/14),-,1주일전 (02/08),"4,072",2주일전 (02/01),"3,628",1개월전,318,1년전,331,일평년,333,2021-02-15
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (02/15),"2,588",1일전 (02/14),-,1주일전 (02/08),"2,581",2주일전 (02/01),"2,544",1개월전,244,1년전,226,일평년,239,2021-02-15
감자,152,대지마(1kg),02,상품,04,100g,당일 (02/15),"7,445",1일전 (02/14),-,1주일전 (02/08),"7,448",2주일전 (02/01),"6,316",1개월전,-,1년전,-,일평년,625,2021-02-15
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (02/16),"3,009",1일전 (02/15),"3,009",1주일전 (02/09),"3,009",2주일전 (02/02),"3,053",1개월전,"59,823",1년전,"51,714",일평년,"45,913",2021-02-16
고구마,151,밤(1kg),00,상품,04,1kg,당일 (02/16),"6,438",1일전 (02/15),"6,438",1주일전 (02/09),"6,381",2주일전 (02/02),"6,460",1개월전,"6,101",1년전,"4,145",일평년,"4,534",2021-02-16
고구마,151,밤(1kg),00,중품,05,1kg,당일 (02/16),"5,132",1일전 (02/15),"5,132",1주일전 (02/09),"5,145",2주일전 (02/02),"5,129",1개월전,"4,607",1년전,"3,619",일평년,"3,698",2021-02-16
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (02/16),"4,329",1일전 (02/15),"4,293",1주일전 (02/09),"3,971",2주일전 (02/02),"3,680",1개월전,318,1년전,331,일평년,333,2021-02-16
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (02/16),"2,588",1일전 (02/15),"2,588",1주일전 (02/09),"2,581",2주일전 (02/02),"2,544",1개월전,244,1년전,226,일평년,239,2021-02-16
감자,152,대지마(1kg),02,상품,04,100g,당일 (02/16),"7,445",1일전 (02/15),"7,445",1주일전 (02/09),"7,448",2주일전 (02/02),"6,276",1개월전,-,1년전,-,일평년,625,2021-02-16
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (02/17),"3,013",1일전 (02/16),"3,009",1주일전 (02/10),"3,009",2주일전 (02/03),"3,055",1개월전,"59,823",1년전,"51,714",일평년,"45,913",2021-02-17
고구마,151,밤(1kg),00,상품,04,1kg,당일 (02/17),"6,405",1일전 (02/16),"6,438",1주일전 (02/10),"6,362",2주일전 (02/03),"6,460",1개월전,"6,101",1년전,"4,145",일평년,"4,534",2021-02-17
고구마,151,밤(1kg),00,중품,05,1kg,당일 (02/17),"5,132",1일전 (02/16),"5,132",1주일전 (02/10),"5,107",2주일전 (02/03),"5,129",1개월전,"4,607",1년전,"3,619",일평년,"3,698",2021-02-17
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (02/17),"4,396",1일전 (02/16),"4,329",1주일전 (02/10),"4,077",2주일전 (02/03),"3,650",1개월전,318,1년전,331,일평년,333,2021-02-17
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (02/17),"2,594",1일전 (02/16),"2,588",1주일전 (02/10),"2,581",2주일전 (02/03),"2,544",1개월전,244,1년전,226,일평년,239,2021-02-17
감자,152,대지마(1kg),02,상품,04,100g,당일 (02/17),"7,445",1일전 (02/16),"7,445",1주일전 (02/10),"7,491",2주일전 (02/03),"6,276",1개월전,-,1년전,-,일평년,625,2021-02-17
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (02/18),"3,013",1일전 (02/17),"3,013",1주일전 (02/11),-,2주일전 (02/04),"3,010",1개월전,"59,823",1년전,"51,714",일평년,"45,913",2021-02-18
고구마,151,밤(1kg),00,상품,04,1kg,당일 (02/18),"6,335",1일전 (02/17),"6,405",1주일전 (02/11),-,2주일전 (02/04),"6,462",1개월전,"6,101",1년전,"4,145",일평년,"4,534",2021-02-18
고구마,151,밤(1kg),00,중품,05,1kg,당일 (02/18),"5,132",1일전 (02/17),"5,132",1주일전 (02/11),-,2주일전 (02/04),"5,155",1개월전,"4,607",1년전,"3,619",일평년,"3,698",2021-02-18
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (02/18),"4,473",1일전 (02/17),"4,396",1주일전 (02/11),-,2주일전 (02/04),"3,824",1개월전,318,1년전,331,일평년,333,2021-02-18
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (02/18),"2,327",1일전 (02/17),"2,594",1주일전 (02/11),-,2주일전 (02/04),"2,544",1개월전,244,1년전,226,일평년,239,2021-02-18
감자,152,대지마(1kg),02,상품,04,100g,당일 (02/18),"7,445",1일전 (02/17),"7,445",1주일전 (02/11),-,2주일전 (02/04),"7,160",1개월전,-,1년전,-,일평년,625,2021-02-18
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (02/19),"3,015",1일전 (02/18),"3,013",1주일전 (02/12),-,2주일전 (02/05),"3,011",1개월전,"59,823",1년전,"51,714",일평년,"45,913",2021-02-19
고구마,151,밤(1kg),00,상품,04,1kg,당일 (02/19),"6,335",1일전 (02/18),"6,335",1주일전 (02/12),-,2주일전 (02/05),"6,441",1개월전,"6,101",1년전,"4,145",일평년,"4,534",2021-02-19
고구마,151,밤(1kg),00,중품,05,1kg,당일 (02/19),"5,132",1일전 (02/18),"5,132",1주일전 (02/12),-,2주일전 (02/05),"5,155",1개월전,"4,607",1년전,"3,619",일평년,"3,698",2021-02-19
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (02/19),"4,532",1일전 (02/18),"4,473",1주일전 (02/12),-,2주일전 (02/05),"3,836",1개월전,318,1년전,331,일평년,333,2021-02-19
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (02/19),"2,327",1일전 (02/18),"2,327",1주일전 (02/12),-,2주일전 (02/05),"2,569",1개월전,244,1년전,226,일평년,239,2021-02-19
